# FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,NAXIS3,EXTEND,BZERO,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,DARK_SUBTRACTED_TOTAL_MEDIAN_FLUX_FLC_1,DARK_SUBTRACTED_TOTAL_MEDIAN_FLUX_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_STD_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_STD_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_PHOTON_NOISE_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_PHOTON_NOISE_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_SEM_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_SEM_FLC_2
caldata_set5_20220429_625-50_EmptySlot_033_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,30:58.1,00:30:57:681,00:30:36:812,30:58.1,14:30:57:685,14:30:36:818,59698.02151,59698.02149,59698.02125,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,35:55.8,+19:47:03.22,2000,P_OPT2,3.4,1,0.08118,89.94859,89.91882,Nasmyth-IR,OFF,Opt,31.9,618.8,279.35,4.8,1,10000,1001,0,100000,10000,11.25,1,1,8,2,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,33,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525457745.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:31:02,14215593.57,2197329.99,92786139.95,85846666.56,199270.0057,67379.9493,115837.8776,107174.3652
caldata_set5_20220429_625-50_EmptySlot_033_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,30:58.1,00:30:57:681,00:30:36:812,30:58.1,14:30:57:685,14:30:36:818,59698.02151,59698.02149,59698.02125,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,35:55.8,+19:47:03.22,2000,P_OPT2,3.4,1,0.08118,89.94859,89.91882,Nasmyth-IR,OFF,Opt,31.9,618.8,279.35,4.8,2,10000,1001,0,100000,10000,11.25,1,1,8,2,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,33,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525457745.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:31:07,13158996.93,40626710.13,91794516.84,86003050.72,178964.4525,341096.9267,114599.8962,107369.6014
caldata_set5_20220429_625-50_EmptySlot_034_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,31:32.0,00:31:31:500,00:31:10:566,31:32.0,14:31:31:504,14:31:10:570,59698.0219,59698.02189,59698.02164,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,36:29.8,+19:47:04.22,2000,P_OPT2,3.4,1,0.08118,89.9486,89.91882,Nasmyth-IR,OFF,Opt,32.8,618.7,279.35,4.8,1,10000,1001,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,34,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525531973.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:31:36,8174238.319,3658351.424,94602442.54,87498185.25,144794.0029,87591.73189,118105.4214,109236.1863
caldata_set5_20220429_625-50_EmptySlot_034_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,31:32.0,00:31:31:500,00:31:10:566,31:32.0,14:31:31:504,14:31:10:570,59698.0219,59698.02189,59698.02164,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,36:29.8,+19:47:04.22,2000,P_OPT2,3.4,1,0.08118,89.9486,89.91882,Nasmyth-IR,OFF,Opt,32.8,618.7,279.35,4.8,2,10000,1001,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,34,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525531973.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:31:40,25900617.22,36857946.18,87383780.77,71725280.98,267390.1439,323970.2164,109093.3593,89544.67038
caldata_set5_20220429_625-50_EmptySlot_035_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,32:05.3,00:32:04:833,00:31:43:963,32:05.3,14:32:04:837,14:31:43:970,59698.02228,59698.02227,59698.02203,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,37:03.1,+19:47:05.21,2000,P_OPT2,3.4,1,0.08118,89.94859,89.91882,Nasmyth-IR,OFF,Opt,33.2,618.7,279.35,5.1,1,10000,1001,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,35,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525604024.6,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:32:09,3979897.823,8632187.328,92379765.24,84252396.97,91674.74738,149766.6106,115330.5434,105184.0162
caldata_set5_20220429_625-50_EmptySlot_035_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,32:05.3,00:32:04:833,00:31:43:963,32:05.3,14:32:04:837,14:31:43:970,59698.02228,59698.02227,59698.02203,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,37:03.1,+19:47:05.21,2000,P_OPT2,3.4,1,0.08118,89.94859,89.91882,Nasmyth-IR,OFF,Opt,33.2,618.7,279.35,5.1,2,10000,1001,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,35,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525604024.6,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:32:13,35637484.84,25357066.32,95715134.8,80270660.62,318250.2291,264095.8362,119494.5503,100213.0595
caldata_set5_20220429_625-50_EmptySlot_036_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,32:38.8,00:32:38:216,00:32:17:292,32:38.8,14:32:38:219,14:32:17:295,59698.02267,59698.02266,59698.02242,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,37:36.7,+19:47:06.20,2000,P_OPT2,3.4,1,0.08118,89.94837,89.91882,Nasmyth-IR,OFF,Opt,33.4,618.7,279.45,5.4,1,10000,1001,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,36,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525678266.2,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:32:43,3802899.483,14545252.58,93756959.84,84809139.91,89705.64597,201842.1523,117049.8874,105879.076
caldata_set5_20220429_625-50_EmptySlot_036_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,32:38.8,00:32:38:216,00:32:17:292,32:38.8,14:32:38:219,14:32:17:295,59698.02267,59698.02266,59698.02242,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,37:36.7,+19:47:06.20,2000,P_OPT2,3.4,1,0.08118,89.94837,89.91882,Nasmyth-IR,OFF,Opt,33.4,618.7,279.45,5.4,2,10000,1001,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,36,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525678266.2,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:32:47,36039164.04,12936136.05,91962118.57,85501693.97,319973.4477,177097.6045,114809.1368,106743.6878
caldata_set5_20220429_625-50_EmptySlot_037_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,33:12.7,00:33:12:240,00:32:51:380,33:12.7,14:33:12:248,14:32:51:384,59698.02306,59698.02306,59698.02281,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,38:10.7,+19:47:07.20,2000,P_OPT2,3.4,1,0.08118,89.9483,89.91882,Nasmyth-IR,OFF,Opt,32.9,618.7,279.45,5.6,1,10000,1001,0,100000,10000,56.25,1,1,8,6,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,37,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525752514.8,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:33:17,7699533.502,17652201.4,93370854.21,85430601.24,140121.6116,224270.9466,116567.8579,106654.9329
caldata_set5_20220429_625-50_EmptySlot_037_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,33:12.7,00:33:12:240,00:32:51:380,33:12.7,14:33:12:248,14:32:51:384,59698.02306,59698.02306,59698.02281,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,38:10.7,+19:47:07.20,2000,P_OPT2,3.4,1,0.08118,89.9483,89.91882,Nasmyth-IR,OFF,Opt,32.9,618.7,279.45,5.6,2,10000,1001,0,100000,10000,56.25,1,1,8,6,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,37,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525752514.8,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:33:21,26858037.68,6793427.23,95614351,82175614.78,272324.1929,115517.4464,119368.7278,102591.2794
caldata_set5_20220429_625-50_EmptySlot_038_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,33:46.1,00:33:45:659,00:33:24:814,33:46.1,14:33:45:663,14:33:24:822,59698.02345,59698.02344,59698.02319,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,38:44.2,+19:47:08.19,2000,P_OPT2,3.4,1,0.08118,89.94818,89.91882,Nasmyth-IR,OFF,Opt,33,618.7,279.45,5.7,1,10000,1001,0,100000,10000,67.5,1,1,8,7,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,38,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525824586.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:33:50,13780278.73,16043074.14,89703176.8,78307539.41,196183.5037,213080.3584,111988.9848,97762.22148
caldata_set5_20220429_625-50_EmptySlot_038_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,33:46.1,00:33:45:659,00:33:24:814,33:46.1,14:33:45:663,14:33:24:822,59698.02345,59698.02344,59698.02319,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,38:44.2,+19:47:08.19,2000,P_OPT2,3.4,1,0.08118,89.94818,89.91882,Nasmyth-IR,OFF,Opt,33,618.7,279.45,5.7,2,10000,1001,0,100000,10000,67.5,1,1,8,7,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,38,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525824586.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:33:54,13717594.44,9987392.415,93961064.6,84934420.99,182841.1198,148652.5289,117304.6999,106035.4819
caldata_set5_20220429_625-50_EmptySlot_039_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,34:19.4,00:34:18:901,00:33:57:943,34:19.4,14:34:18:905,14:33:57:949,59698.02384,59698.02382,59698.02358,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,39:17.6,+19:47:09.18,2000,P_OPT2,3.4,1,0.08118,89.94852,89.91882,Nasmyth-IR,OFF,Opt,32.6,618.7,279.45,5.7,1,10000,1001,0,100000,10000,78.75,1,1,8,8,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,39,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525896664.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:34:23,18234281.83,10690196.36,91936539.44,83843647.4,228326.8747,170074.9202,114777.2028,104673.7171
caldata_set5_20220429_625-50_EmptySlot_039_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,34:19.4,00:34:18:901,00:33:57:943,34:19.4,14:34:18:905,14:33:57:949,59698.02384,59698.02382,59698.02358,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,39:17.6,+19:47:09.18,2000,P_OPT2,3.4,1,0.08118,89.94852,89.91882,Nasmyth-IR,OFF,Opt,32.6,618.7,279.45,5.7,2,10000,1001,0,100000,10000,78.75,1,1,8,8,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,39,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,94.99982,-07:59:08.37,ADI,-525896664.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:34:28,4761552.533,21018998.04,90812025.66,87393726.22,91632.99532,236889.3762,113373.3154,109105.7756
caldata_set5_20220429_625-50_EmptySlot_04_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,05:55.8,00:05:55:371,00:05:34:489,05:55.8,14:05:55:375,14:05:34:495,59698.00412,59698.00411,59698.00387,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,10:49.9,+19:46:19.96,2000,P_OPT2,3.4,1,0.08119,89.94951,89.91881,Nasmyth-IR,OFF,Opt,31.4,618.9,279.65,4.1,1,10000,1001,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,4,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.1,0,45.00012,-07:59:08.37,ADI,-522185591.9,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:06:00,8249698.32,17218270.09,90912657.06,87681781.75,146068.3321,221281.4208,113498.9476,109465.3954
caldata_set5_20220429_625-50_EmptySlot_04_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,05:55.8,00:05:55:371,00:05:34:489,05:55.8,14:05:55:375,14:05:34:495,59698.00412,59698.00411,59698.00387,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,10:49.9,+19:46:19.96,2000,P_OPT2,3.4,1,0.08119,89.94951,89.91881,Nasmyth-IR,OFF,Opt,31.4,618.9,279.65,4.1,2,10000,1001,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,4,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.1,0,45.00012,-07:59:08.37,ADI,-522185591.9,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:06:04,24642830.17,6674118.321,92261838.19,86162140.65,259575.3449,113398.7417,115183.3186,107568.2155
caldata_set5_20220429_625-50_EmptySlot_040_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,39:51.4,00:39:50:888,00:39:30:045,39:51.4,14:39:50:892,14:39:30:048,59698.02768,59698.02766,59698.02743,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,44:50.4,+19:47:19.08,2000,P_OPT2,3.4,1,0.08117,89.9492,89.91883,Nasmyth-IR,OFF,Opt,31.7,618.7,279.45,6.3,1,10000,1001,0,100000,10000,0,1,1,8,1,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,40,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,107.50002,-07:59:08.37,ADI,-526622180.2,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:39:55,17744155.99,7969943.673,95795744.5,82755307.2,224816.2945,142763.5057,119595.1866,103314.9903
caldata_set5_20220429_625-50_EmptySlot_040_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,39:51.4,00:39:50:888,00:39:30:045,39:51.4,14:39:50:892,14:39:30:048,59698.02768,59698.02766,59698.02743,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,44:50.4,+19:47:19.08,2000,P_OPT2,3.4,1,0.08117,89.9492,89.91883,Nasmyth-IR,OFF,Opt,31.7,618.7,279.45,6.3,2,10000,1001,0,100000,10000,0,1,1,8,1,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,40,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,107.50002,-07:59:08.37,ADI,-526622180.2,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:40:00,6404426.963,27504983.51,94738871.8,83666038.12,110294.6356,275629.1975,118275.7451,104451.9827
caldata_set5_20220429_625-50_EmptySlot_041_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,40:25.0,00:40:24:372,00:40:03:488,40:25.0,14:40:24:376,14:40:03:491,59698.02807,59698.02806,59698.02781,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,45:24.1,+19:47:20.09,2000,P_OPT2,3.4,1,0.08117,89.94854,89.91883,Nasmyth-IR,OFF,Opt,32,618.7,279.45,6.3,1,10000,1001,0,100000,10000,11.25,1,1,8,2,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,41,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,107.50002,-07:59:08.37,ADI,-526696517.6,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:40:29,15901388.19,3220073.802,93068893.51,86642158.92,211730.4132,81723.40122,116190.8783,108167.4893
caldata_set5_20220429_625-50_EmptySlot_041_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,40:25.0,00:40:24:372,00:40:03:488,40:25.0,14:40:24:376,14:40:03:491,59698.02807,59698.02806,59698.02781,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,45:24.1,+19:47:20.09,2000,P_OPT2,3.4,1,0.08117,89.94854,89.91883,Nasmyth-IR,OFF,Opt,32,618.7,279.45,6.3,2,10000,1001,0,100000,10000,11.25,1,1,8,2,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,41,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,107.50002,-07:59:08.37,ADI,-526696517.6,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:40:34,10355096.15,38486142.87,97975395.37,68794209.19,152955.7136,331235.5626,122316.3488,85885.40473
caldata_set5_20220429_625-50_EmptySlot_042_cam1.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,40:59.4,00:40:58:898,00:40:38:060,40:59.4,14:40:58:901,14:40:38:064,59698.02847,59698.02845,59698.02822,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,45:58.5,+19:47:21.12,2000,P_OPT2,3.4,1,0.08117,89.9486,89.91883,Nasmyth-IR,OFF,Opt,32.7,618.7,279.35,6.4,1,10000,1001,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,42,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,107.50006,-07:59:08.37,ADI,-526770862.1,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:41:04,10975405.66,2194399.61,94334615.88,86579097.2,172273.5095,67012.37773,117771.056,108088.7605
caldata_set5_20220429_625-50_EmptySlot_042_cam2.fits,TRUE,16,3,256,256,2002,TRUE,32768,4/29/22,lo dark,40:59.4,00:40:58:898,00:40:38:060,40:59.4,14:40:58:901,14:40:38:064,59698.02847,59698.02845,59698.02822,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,45:58.5,+19:47:21.12,2000,P_OPT2,3.4,1,0.08117,89.9486,89.91883,Nasmyth-IR,OFF,Opt,32.7,618.7,279.35,6.4,2,10000,1001,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set5_20220429_625-50_EmptySlot_0,42,300,152,165,625-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,25,100,11.2,0,107.50006,-07:59:08.37,ADI,-526770862.1,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-29T00:41:08,20094784.35,40618260.51,92173794.45,84123340.56,231510.3731,341120.1784,115073.4013,105022.8971
